brand,model,processor,ram_size,storage_size,gpu,motherboard,unit_price
lenovo,v15_i312th8gb,i3,8_gb,512_gb,integrated,No,40101
apple,macbook_air,m1,8_gb,256_gb,integrated,No,79999
lenovo,thinkpad_e14,i5,16_gb,512_gb,integrated,No,70790
lenovo,v14_i5,i5,8_gb,512_gb,integrated,No,38900
lenovo,v14_i3,i3,8_gb,512_gb,integrated,No,30000
lenovo,thinkpad_e14,i7,16_gb,512_gb,integrated,No,86000
lenovo,thinkpad_e14,i3,8_gb,512_gb,integrated,No,36000
lenovo,thinkpad_e15,i5,8_gb,512_gb,integrated,No,62500
lenovo,thinkpad_e15,i5,8_gb,512_gb,integrated,No,54500
asus,laptop_asus,i5,8_gb,512_gb,integrated,No,49500
hp,pavilion_x360,i5,8_gb,512_gb,intel_iris,No,70999
dell,vostro_5620,i5,8_gb,512_gb,integrated,No,64990
hp,laptop_hp,i3,8_gb,1_tb,integrated,No,27500
dell,laptop_dell,i5,8_gb,512_gb,integrated,No,56000
apple,macbook_air,m1,8_gb,256_gb,integrated,No,81999
hp,envy_x360,i5,16_gb,512_gb,intel_iris,No,82999
dell,latitude_5420,i5,8_gb,512_gb,integrated,No,69999
lenovo,thinkpad_p14s,i7,16_gb,512_gb,integrated,No,109999
dell,laptop_dell,i3,8_gb,512_gb,integrated,No,34900
hp,probook_445,ryzen_7,8_gb,512_gb,amd_radeon,No,45999
apple,macbook_air,m2,8_gb,256_gb,integrated,No,106990
hp,pavilion_14,i5,8_gb,512_gb,intel_iris,No,62190
dell,inspiron_3501,i5,8_gb,1_tb,integrated,No,58999
hp,pavilion_aero,ryzen_5,16_gb,512_gb,amd_radeon,No,68999
dell,inspiron_5630,i5,16_gb,512_gb,integrated,No,75999
lenovo,ideapad_slim,i3,8_gb,512_gb,integrated,No,39999
apple,macbook_air,m2,8_gb,512_gb,integrated,No,154990
hp,pavilion_x360,i3,8_gb,512_gb,integrated,No,53999
dell,vostro_3420,i5,16_gb,512_gb,integrated,No,52499
lenovo,ideapad_slim,i5,16_gb,512_gb,integrated,No,53999
lenovo,ideapad_slim,i5,16_gb,512_gb,integrated,No,55999
apple,macbook_air,m1,8_gb,256_gb,integrated,No,79499
lenovo,thinkbook_15,i5,8_gb,512_gb,integrated,No,54000
lenovo,thinkpad_21e3s02m00,i7,16_gb,512_gb,integrated,No,86500
lenovo,thinkpad_21e3s02900,i5,16_gb,512_gb,integrated,No,66500
lenovo,thinkpad_21e3s00l00,i5,8_gb,512_gb,integrated,No,64500
lenovo,thinkpad_i5,i5,8_gb,512_gb,integrated,No,55500
lenovo,thinkpad_21e3s06q00,i3,8_gb,512_gb,integrated,No,36000
hp,fy_5202,i5,8_gb,512_gb,integrated,No,53400
hp,14ek_1021,i7,16_gb,512_gb,integrated,No,86500
msi,gf63_thin,i7,64_gb,512_gb,nvidia_geforce,No,70965
hp,250_g8,i3,8_gb,512_gb,integrated,No,30500
hp,dv2041_tu,i5,16_gb,512_gb,intel_iris,No,63500
hp,240_,i3,8_gb,512_gb,integrated,No,30600
hp,250g8_11th,i5,8_gb,512_gb,integrated,No,39500
apple,m1_laptop,m1,8_gb,256_gb,integrated,No,77500
lenovo,thinkpad_e15,i3,8_gb,512_gb,integrated,No,37200
dell,latitude_3420,i3,8_gb,256_gb,integrated,No,35500
apple,macbook_air,m1,8_gb,256_gb,integrated,No,74500
hp,15fd0013du_13th,i5,16_gb,512_gb,intel_iris,No,64990
lenovo,thinkpad_e15,i3,8_gb,512_gb,integrated,No,38300
dell,g155520_i712650h,i7,16_gb,512_gb,nvidia_geforce,No,110999
lenovo,e15_i3,i3,8_gb,512_gb,integrated,No,37200
hp,pavilion_15,ryzen_5,16_gb,512_gb,amd_radeon,No,58999
hp,fq_5112,i5,16_gb,512_gb,intel_iris,No,59500
hp,victus_gaming,i5,16_gb,512_gb,nvidia_geforce,No,65490
dell,inspiron_3511,i3,8_gb,512_gb,integrated,No,39499
acer,aspire_lite,i5,16_gb,512_gb,intel_iris,No,42977
dell,3511_,i5,8_gb,512_gb,integrated,No,46900
dell,3511_,i3,8_gb,512_gb,integrated,No,35900
hp,2515_tu,i3,8_gb,512_gb,integrated,No,36500
hp,15s_12th,i5,16_gb,512_gb,intel_iris,No,63990
dell,inspiron_5430,i7,16_gb,1_tb,integrated,No,85999
hp,14ek1021tu_hp,i7,16_gb,512_gb,integrated,No,86000
dell,3520_inspiron,i3,8_gb,512_gb,integrated,No,37500
lenovo,ideapad_3,ryzen_5,8_gb,512_gb,integrated,No,45999
acer,swift_3,i5,8_gb,512_gb,integrated,No,60968
lenovo,v14_new,i3,8_gb,512_gb,integrated,No,31500
dell,inspiron_5630,i5,16_gb,512_gb,integrated,No,75990
asus,vivobook_14x,i5,16_gb,512_gb,nvidia_geforce,No,79972
hp,victus_gaming,i7,16_gb,512_gb,nvidia_geforce,No,85539
hp,dv_2041,i5,16_gb,512_gb,intel_iris,No,63500
hp,240_g8,i3,8_gb,512_gb,integrated,No,30900
dell,3511_inspiron,i3,8_gb,512_gb,integrated,No,36900
dell,3520_inspiron,i3,8_gb,512_gb,integrated,No,38500
hp,15s_fq2673tu,i3,8_gb,512_gb,intel_uhd,No,50990
dell,inspiron_5430,i7,16_gb,1_tb,integrated,No,86999
hp,pavilion_14,i5,16_gb,512_gb,integrated,No,65973
hp,14hr0001au_laptop,ryzen_5,8_gb,512_gb,amd_radeon,No,49990
lenovo,v15_amd,ryzen_3,8_gb,512_gb,integrated,No,33200
hp,fy_5202,i5,8_gb,512_gb,integrated,No,54000
dell,inspiron_5430,i5,16_gb,1_tb,integrated,No,68999
hp,pavilion_14,i5,16_gb,512_gb,intel_iris,No,62990
lenovo,v15_amd,ryzen_3,8_gb,512_gb,integrated,No,33000
dell,3511_,i3,8_gb,512_gb,integrated,No,36500
lenovo,ideapad_slim,i5,16_gb,512_gb,integrated,No,53973
lenovo,v15_amd,ryzen_3,8_gb,512_gb,integrated,No,33990
hp,13be2048au_pavilion,ryzen_7,16_gb,1_tb,amd_radeon,No,78999
dell,inspiron_7420,i3,8_gb,256_gb,integrated,No,55990
dell,3420_latitute,i3,8_gb,512_gb,integrated,No,32900
hp,fq_5112,i5,16_gb,512_gb,intel_iris,No,58900
apple,macbook_air,m2,8_gb,256_gb,integrated,No,108990
hp,pavilion_x360,i5,16_gb,512_gb,intel_iris,No,79949
dell,inspiron_3511,i3,8_gb,512_gb,integrated,No,39990
lenovo,v15_amd,ryzen_3,8_gb,512_gb,integrated,No,34999
hp,probook_445,i5,8_gb,512_gb,amd_radeon,No,66999
hp,240_g8,i3,8_gb,512_gb,integrated,No,30500
lenovo,v15_amd,ryzen_3,8_gb,512_gb,integrated,No,34000
hp,victus_gaming,ryzen_5,16_gb,512_gb,amd_radeon,No,70470
dell,inspiron_7420,i5,8_gb,512_gb,integrated,No,86490
dell,g15_5520,i5,64_gb,1_tb,integrated,No,75967
dell,inspiron_5430,i5,16_gb,1_tb,integrated,No,79499
hp,15s_amd,ryzen_7,16_gb,512_gb,integrated,No,56978
lenovo,yoga_slim,i7,16_gb,512_gb,integrated,No,99776
apple,macbook_air,m2,8_gb,512_gb,integrated,No,149890
hp,pavilion_15,ryzen_5,16_gb,512_gb,amd_radeon,No,68990
dell,inspiron_5430,i7,16_gb,1_tb,integrated,No,86949
lenovo,yoga_slim,i5,16_gb,512_gb,integrated,No,66990
hp,16d0333tx_victus,i5,16_gb,512_gb,nvidia_geforce,No,58967
hp,dv_2053,i5,8_gb,512_gb,integrated,No,53500
acer,nitro_5,i5,16_gb,512_gb,nvidia_geforce,No,79970
hp,zbook_power,ryzen_7,32_gb,1_tb,integrated,No,139999
hp,250_g,i3,8_gb,512_gb,integrated,No,30200
microsoft,surface_pro9,i5,8_gb,256_gb,integrated,No,113999
microsoft,surface_pro,i5,8_gb,128_gb,integrated,No,81970
dell,inspiron_5430,i7,16_gb,1_tb,integrated,No,86929
asus,tuf_gaming,i5,8_gb,512_gb,nvidia_geforce,No,73999
hp,zbook_firefly,i7,32_gb,1_tb,rtx,No,157286
lenovo,yoga_slim,i5,16_gb,512_gb,integrated,No,69999
hp,zhan_99,ryzen_5,16_gb,1_tb,integrated,No,99970
asus,x1502za_asus,i5,8_gb,512_gb,integrated,No,52500
hp,hp_zbook,i7,32_gb,1_tb,rtx,No,157268
lenovo,v14_new,i3,8_gb,512_gb,integrated,No,31700
hp,dv_2041,i5,16_gb,512_gb,intel_uhd,No,63500
dell,vostro_5630,i7,16_gb,512_gb,integrated,No,89999
lenovo,ideapad_slim,i7,16_gb,512_gb,integrated,No,80999
hp,pavilion_14,i5,16_gb,512_gb,intel_uhd,No,65973
lenovo,v14_lenovo,i3,8_gb,512_gb,integrated,No,31200
apple,macbook_air,m1,8_gb,256_gb,integrated,No,81990
hp,pavilion_15eg3036tu,i7,16_gb,1_tb,intel_iris,No,97999
hp,1010tu_hp,i5,16_gb,1_tb,intel_iris,No,78100
hp,pavilion_plus,i7,16_gb,512_gb,intel_iris,No,99999
dell,gaming_g155530,i5,16_gb,512_gb,rtx,No,95999
hp,pavilion_x360,i5,16_gb,1_tb,intel_iris,No,80990
dell,alienware_m16,ryzen_7,8_gb,1_tb,rtx,No,192999
hp,255g8_hp,ryzen_3,8_gb,512_gb,integrated,No,26900
hp,1010tu_hp,i5,16_gb,1_tb,intel_iris,No,78200
hp,16e0351ax_victus,ryzen_7,16_gb,512_gb,rtx,No,80465
hp,14s_dq,i5,8_gb,512_gb,integrated,No,55200
hp,15fc0030au_laptop,ryzen_5,16_gb,512_gb,amd_radeon,No,52470
hp,ek0074_tu,i5,16_gb,512_gb,intel_iris,No,73500
hp,14s_dq,i5,8_gb,512_gb,integrated,No,54900
hp,zbook_firefly,i7,32_gb,1_tb,rtx,No,159205
dell,5520_gaming,i5,8_gb,512_gb,rtx,No,71000
lenovo,v14_lenovo,i3,8_gb,512_gb,integrated,No,31400
hp,victus_12th,i5,16_gb,512_gb,rtx,No,68200
msi,gf63_thin,i5,64_gb,512_gb,nvidia_geforce,No,59740
hp,victus_fb,i5,8_gb,512_gb,nvidia_geforce,No,55500
acer,swift_3,i5,8_gb,512_gb,integrated,No,60969
hp,255_g8,ryzen_3,8_gb,512_gb,integrated,No,27000
hp,pavilion_x360,i5,8_gb,512_gb,intel_iris,No,69990
hp,15fb0040ax_ryzen,ryzen_5,8_gb,512_gb,gtx,No,57500
hp,ek_1010,i5,16_gb,1_tb,intel_iris,No,78000
lenovo,thinkpad_e14,i5,16_gb,512_gb,integrated,No,70999
dell,3520_dell,i3,8_gb,512_gb,integrated,No,38900
hp,pavilion_15,ryzen_5,16_gb,512_gb,integrated,No,59999
hp,fr_4000,i5,8_gb,512_gb,integrated,No,49500
hp,240_g8,i3,8_gb,512_gb,integrated,No,31500
hp,victus_12th,i5,16_gb,512_gb,rtx,No,68000
lenovo,yoga_slim7,i7,16_gb,1_tb,integrated,No,125999
asus,creator_series,i9,16_gb,1_tb,nvidia_geforce,No,109990
asus,asus_tuf,ryzen_5,16_gb,512_gb,nvidia_geforce,No,58300
lenovo,v14_lenovo,i3,8_gb,512_gb,integrated,No,31900
dell,inspiron_7420,i3,8_gb,256_gb,integrated,No,59990
dell,gaming_,i5,8_gb,512_gb,rtx,No,71000
dell,3420_latitute,i3,8_gb,512_gb,integrated,No,33000
dell,3511_new,i3,8_gb,512_gb,integrated,No,35000
hp,victus_gaming,ryzen_5,16_gb,512_gb,amd_radeon,No,68999
dell,inspiron_5430,i5,16_gb,512_gb,integrated,No,76399
lenovo,ideapad_slim,i7,16_gb,512_gb,integrated,No,79999
hp,250_g8,i3,8_gb,512_gb,integrated,No,31500
hp,240_g8,i3,8_gb,512_gb,integrated,No,31900
microsoft,surface_pro7,i3,8_gb,128_gb,integrated,No,83500
lenovo,ideacentre_3,i3,8_gb,512_gb,integrated,No,36000
hp,15s_12th,i5,16_gb,512_gb,intel_iris,No,59999
apple,2022_macbook,m2,8_gb,256_gb,integrated,No,105000
hp,pavilion_aero,ryzen_5,16_gb,512_gb,amd_radeon,No,69999
dell,alienware_x14,i5,16_gb,512_gb,rtx,No,154999
lenovo,thinkpad_e14,i7,16_gb,512_gb,integrated,No,99999
microsoft,new_surface,i5,8_gb,256_gb,integrated,No,112000
hp,15eg2091tu_pavilion,i5,16_gb,512_gb,intel_iris,No,66990
hp,2717_tu,i3,8_gb,512_gb,intel_uhd,No,36300
hp,250_g8,i3,8_gb,512_gb,integrated,No,31400
hp,envy_x360,i5,8_gb,512_gb,integrated,No,79990
hp,240_g8,i3,8_gb,512_gb,integrated,No,31650
asus,vivobook_16x,ryzen_5,8_gb,512_gb,integrated,Yes,46500
hp,pavilion_15,ryzen_5,16_gb,512_gb,integrated,No,58990
hp,fq0012_tu,i5,8_gb,1_tb,integrated,No,66000
asus,tuff_gaming,i7,8_gb,ssd,rtx,No,97500
hp,fq_5402,i5,8_gb,512_gb,integrated,No,54300
hp,255_g8,ryzen_3,8_gb,512_gb,integrated,No,31500
lenovo,ideapad_slim,i5,16_gb,512_gb,integrated,No,60434
asus,hn_113wgamning,ryzen_5,8_gb,512_gb,gtx,No,56500
lenovo,v14_corei3,i3,8_gb,512_gb,integrated,No,31900
hp,15sfq5007tu_intel,i3,8_gb,512_gb,integrated,No,41200
hp,dv_2053,i5,8_gb,512_gb,integrated,No,59400
hp,15hr0001tu_13th,i5,16_gb,512_gb,intel_iris,No,68990
hp,fd0012_tu,i5,8_gb,1_tb,integrated,No,66000
asus,hn_113w,ryzen_5,8_gb,512_gb,gtx,No,56500
dell,14_metal,i5,16_gb,512_gb,integrated,No,65490
lenovo,thinkpad_e14,i7,16_gb,512_gb,integrated,No,93990
hp,250_gb,i3,8_gb,512_gb,integrated,No,31900
lenovo,v14_core,i3,8_gb,512_gb,integrated,No,31900
xiaomi,notebook_ultra,i5,32_gb,512_gb,integrated,No,48500
hp,fq_5202,i5,8_gb,512_gb,integrated,No,54500
hp,fq_1502,i3,8_gb,512_gb,integrated,No,41000
dell,vostro_3420,i5,16_gb,512_gb,integrated,No,59990
hp,pavilion_aero,ryzen_5,16_gb,512_gb,amd_radeon,No,69590
asus,zenbook_pro,i5,16_gb,1_tb,nvidia_geforce,No,207267
apple,macbook_air,i5,8_gb,256_gb,integrated,No,128155
asus,vivobook_16x,i9,16_gb,1_tb,nvidia_geforce,No,109990
hp,pavilion_x360,i3,8_gb,512_gb,integrated,No,59990
dell,inspiron_5430,i5,8_gb,512_gb,integrated,No,74950
hp,15s_intel,i3,8_gb,512_gb,intel_uhd,No,36400
hp,fr_4000tu,i5,8_gb,512_gb,integrated,No,49500
dell,new_windows,i7,16_gb,512_gb,rtx,No,102000
hp,fq5007_tu,i3,8_gb,512_gb,integrated,No,41200
hp,15s_12th,i5,8_gb,512_gb,intel_iris,No,64990
dell,vostro_3420,i5,8_gb,512_gb,integrated,No,74490
apple,macbook_air,m1,8_gb,256_gb,integrated,No,92900
hp,15s_11th,i5,8_gb,512_gb,intel_iris,No,60599
hp,fq1502_tu,i3,8_gb,512_gb,integrated,No,41100
hp,omen_12th,i7,32_gb,1_tb,rtx,No,206500
dell,alienware_x14,i7,16_gb,512_gb,rtx,No,160990
acer,aspire_3,i5,16_gb,512_gb,integrated,No,53500
lenovo,thinkbook_15,ryzen_3,8_gb,512_gb,integrated,No,59500
apple,2020_macbook,m1,8_gb,256_gb,integrated,No,79500
asus,tuf_gaming,ryzen_5,8_gb,512_gb,nvidia_geforce,No,49500
hp,fq2738_tu,i3,8_gb,512_gb,intel_uhd,No,34500
hp,fq5111_tu,i5,8_gb,512_gb,intel_iris,No,53400
acer,ryzen_3,i5,8_gb,256_gb,integrated,No,31500
hp,pavilion_14,ryzen_5,16_gb,512_gb,amd_radeon,No,65628
hp,victus_gaming,i5,8_gb,512_gb,gtx,No,83039
dell,vostro_3510,i5,8_gb,1_tb,integrated,No,70545
dell,new_windows,i7,16_gb,512_gb,rtx,No,109000
apple,2022_macbook,m2,8_gb,256_gb,integrated,No,100500
hp,dv_2053,i5,8_gb,512_gb,integrated,No,59500
hp,15s_intel,celeron,8_gb,512_gb,intel_uhd,No,30000
hp,omen_12th,i7,8_gb,1_tb,rtx,No,182990
dell,alienware_x14,i7,16_gb,512_gb,rtx,No,162990
lenovo,yoga_6,ryzen_7,16_gb,512_gb,integrated,No,91500
microsoft,new_surface,i5,8_gb,256_gb,integrated,No,109990
hp,victus_gaming,i7,8_gb,512_gb,rtx,No,81999
hp,pavilion_14,i5,16_gb,512_gb,intel_iris,No,87142
lenovo,ideapad_slim,i5,16_gb,512_gb,integrated,No,80290
hp,victus_gaming,i5,16_gb,512_gb,nvidia_geforce,No,82184
lenovo,legion_5,i7,16_gb,1_tb,rtx,No,166990
dell,dell_precision,i7,16_gb,512_gb,integrated,Yes,90600
hp,fq2738_tu,i3,8_gb,512_gb,intel_uhd,No,33900
hp,250_g8,i3,8_gb,512_gb,integrated,No,32000
hp,pavilion_15,ryzen_5,16_gb,512_gb,integrated,No,75794
dell,alienware_x17,i7,32_gb,1_tb,rtx,No,295120
lenovo,ideapad_gaming,i5,8_gb,512_gb,gtx,No,85990
hp,pavilion_14,i5,16_gb,512_gb,intel_iris,No,76990
hp,pavilion_14,ryzen_5,16_gb,512_gb,amd_radeon,No,65990
hp,fq_2738,i3,8_gb,512_gb,intel_uhd,No,33900
gigabyte,geforce_gt,ryzen_3,2_gb,512_gb,integrated,No,9500
lenovo,ideapad_gaming,i5,8_gb,512_gb,rtx,No,64990
hp,247_g8,ryzen_5,8_gb,512_gb,amd_radeon,No,63426
lenovo,ideapad_gaming,i5,8_gb,512_gb,integrated,No,55000
hp,victus_ryzen,ryzen_7,16_gb,512_gb,rtx,No,85499
dell,3511_intel,i3,8_gb,512_gb,integrated,No,36200
dell,vostro_3425,ryzen_5,8_gb,512_gb,integrated,No,51990
dell,3511_new,i3,8_gb,512_gb,integrated,No,36200
hp,pavilion_14,i7,16_gb,1_tb,intel_iris,No,89990
dell,vostro_3510,i5,8_gb,512_gb,integrated,No,69210
lenovo,thinkpad_e15,i3,8_gb,512_gb,integrated,No,78379
hp,15s_ryzen,ryzen_5,16_gb,512_gb,amd_radeon,No,59109
hp,laptop_15s,i5,8_gb,512_gb,intel_iris,No,67832
dell,inspiron_5630,i5,16_gb,512_gb,integrated,No,75763
lenovo,ideapad_slim,i5,8_gb,512_gb,integrated,No,78990
hp,victus_gaming,i7,8_gb,512_gb,rtx,No,82000
dell,inspiron_5430,i5,16_gb,512_gb,integrated,No,68800
hp,pavilion_core,i5,8_gb,512_gb,integrated,No,59400
asus,vivobook_15,ryzen_5,16_gb,512_gb,integrated,No,72990
honor,magicbook_14,ryzen_5,4_gb,500_gb,integrated,No,41500
hp,victus_gaming,i5,16_gb,512_gb,nvidia_geforce,No,86343
dell,vostro_3420,i3,8_gb,512_gb,integrated,No,61817
dell,new_inspiron,i3,8_gb,512_gb,integrated,No,36900
dell,3511_new,i3,8_gb,512_gb,integrated,No,35200
hp,fq_5111,i5,8_gb,512_gb,intel_iris,No,53000
hp,250_g8,i3,8_gb,512_gb,integrated,No,31900
xiaomi,notebookultra_intel,i5,6_gb,512_gb,integrated,No,55500
asus,vivobook_s15,i5,16_gb,512_gb,integrated,No,92990
hp,15fd0013tu_laptop,i5,16_gb,512_gb,intel_iris,No,76198
dell,inspiron_5430,i5,16_gb,512_gb,integrated,No,92929
hp,pavilion_14dv2015tu,i7,16_gb,1_tb,intel_iris,No,80500
microsoft,new_surface,i5,8_gb,256_gb,integrated,No,112195
hp,pavilion_14,i7,16_gb,1_tb,intel_iris,No,83990
hp,15eg3036tu_core,i7,16_gb,1_tb,integrated,No,86000
apple,2020_macbook,m1,8_gb,256_gb,integrated,No,78500
hp,envy_x360,i5,16_gb,512_gb,integrated,No,88990
hp,14sdy5008tu_laptop,i3,8_gb,512_gb,intel_uhd,No,40990
asus,vivobook_15,i5,16_gb,512_gb,integrated,No,79990
microsoft,surface_pro9,i5,8_gb,256_gb,integrated,No,112582
hp,15s_12th,i5,16_gb,512_gb,intel_iris,No,62499
asus,vivobook_15,i5,8_gb,512_gb,intel_iris,No,48900
asus,vivobook_15,i3,6_gb,512_gb,integrated,No,34900
hp,pavilion_core,i5,16_gb,512_gb,intel_iris,No,64000
hp,15eg3026tu_pavilion,i5,16_gb,512_gb,intel_iris,No,73990
dell,vostro_3425,ryzen_5,8_gb,512_gb,integrated,No,50200
hp,15s_amd,ryzen_5,8_gb,512_gb,integrated,No,42000
hp,victus_ryzen,ryzen_7,16_gb,512_gb,rtx,No,92390
hp,15s_intel,i3,8_gb,512_gb,intel_uhd,No,34500
hp,pavilion_laptop,i7,16_gb,1_tb,intel_iris,No,86990
hp,15eg2091tu_pavilion,i5,16_gb,512_gb,intel_iris,No,70070
hp,15s_2717,i3,8_gb,512_gb,intel_uhd,No,36200
hp,pavilion_x360,i3,8_gb,512_gb,integrated,No,51490
dell,inspiron_7420,i3,8_gb,512_gb,integrated,No,71740
lenovo,yoga_slim7,i7,16_gb,1_tb,integrated,No,131500
hp,240_g8,i3,8_gb,512_gb,integrated,No,32000
dell,3511_new,i3,8_gb,512_gb,integrated,No,36900
lenovo,v14_core,i3,8_gb,512_gb,integrated,No,32000
hp,fq5111_tu,i5,8_gb,512_gb,intel_iris,No,53000
dell,7420_core,i7,16_gb,512_gb,integrated,No,89500
hp,omen_amd,ryzen_7,8_gb,512_gb,amd_radeon,No,103190
hp,240_g8,i5,8_gb,512_gb,integrated,No,47500
lenovo,v15_intel,i3,8_gb,256_gb,integrated,No,32000
hp,pavilion_14,i5,8_gb,512_gb,intel_iris,No,62490
hp,eg_3036,i7,16_gb,1_tb,integrated,No,86000
hp,dv_2015,i7,16_gb,1_tb,intel_iris,No,80500
hp,victus_gaming,i7,8_gb,512_gb,rtx,No,87990
hp,2738_tu,i3,8_gb,512_gb,intel_uhd,No,34500
hp,2717_tu,i3,8_gb,512_gb,intel_uhd,No,36200
lenovo,ideapad_slim,ryzen_7,16_gb,512_gb,integrated,No,64400
hp,fr_4000tu,i5,8_gb,512_gb,integrated,No,49900
lenovo,v14_core,i3,8_gb,512_gb,integrated,No,33100
lenovo,legion_s7,i7,16_gb,1_tb,rtx,No,109990
hp,victus_gaming,i7,8_gb,512_gb,rtx,No,85000
apple,2020_macbook,m1,8_gb,256_gb,integrated,No,78000
asus,tuf_gaming,ryzen_7,16_gb,512_gb,rtx,No,81990
hp,pavilion_14,i5,16_gb,512_gb,intel_iris,No,65990
dell,vostro_3420,i5,16_gb,512_gb,integrated,No,54490
lenovo,thinkpad_e14,i7,16_gb,1_tb,integrated,No,98990
hp,fq5111_tu,i5,8_gb,512_gb,intel_iris,No,53800
honor,magicbook_x14,i5,4_gb,512_gb,integrated,No,43500
asus,tuf_gaming,ryzen_9,16_gb,512_gb,rtx,No,99990
apple,macbook_air,m2,8_gb,256_gb,integrated,No,107910
hp,probook_440,i5,8_gb,512_gb,intel_iris,No,77610
lenovo,thinkpad_p14s,i7,16_gb,512_gb,integrated,No,117990
hp,15ec2048ax_pavilion,ryzen_5,8_gb,512_gb,rtx,No,69990
dell,inspiron_5630,i7,16_gb,512_gb,integrated,No,89732
dell,inspiron_3511,i5,8_gb,512_gb,integrated,No,49000
hp,15ew0022tx_envy,i7,16_gb,1_tb,integrated,No,128031
lenovo,v14_core,i3,8_gb,512_gb,integrated,No,33000
hp,fq5111_tu,i5,8_gb,512_gb,intel_iris,No,52900
xiaomi,notebook_pro,i5,16_gb,512_gb,integrated,No,64999
samsung,galaxy_book3,i5,16_gb,512_gb,integrated,No,126990
hp,victus_gaming,i5,8_gb,512_gb,gtx,No,62890
dell,inspiron_3511,i5,8_gb,512_gb,integrated,No,50963
dell,new_inspiron,i3,8_gb,512_gb,integrated,No,38000
hp,250_g8,i3,8_gb,512_gb,intel_uhd,No,31900
dell,inspiron_3520,i5,8_gb,1_tb,integrated,No,58490
hp,fq_2717,i3,8_gb,512_gb,intel_uhd,No,36400
apple,2020_macbook,m1,8_gb,256_gb,integrated,No,77500
dell,vostro_3420,i3,8_gb,512_gb,integrated,No,32000
hp,pavilion_15,i5,16_gb,512_gb,integrated,No,72990
dell,g15_5520,i5,16_gb,512_gb,rtx,No,75990
lenovo,thinkpad_e14,i5,16_gb,512_gb,integrated,No,70990
microsoft,surface_book,i7,16_gb,256_gb,integrated,No,230900
asus,vivobook_s15,i5,16_gb,512_gb,integrated,No,71990
dell,vostro_3420,i5,16_gb,512_gb,integrated,No,65490
hp,fq_2717,i3,8_gb,512_gb,intel_uhd,No,36300
hp,fq_5111,i5,8_gb,512_gb,intel_iris,No,52890
lenovo,ideapad_slim,i3,8_gb,512_gb,integrated,No,39500
apple,2022_macbook,m2,8_gb,512_gb,integrated,No,149900
hp,pavilion_15,ryzen_5,16_gb,512_gb,integrated,No,60990
asus,vivobook_15core,i3,6_gb,512_gb,integrated,No,34900
hp,240g8dos_corei5,i5,8_gb,512_gb,integrated,No,46900
apple,macbook_air,m2,8_gb,256_gb,integrated,No,105490
hp,pavilion_aero,ryzen_5,16_gb,512_gb,amd_radeon,No,68490
hp,pavilion_14,i5,8_gb,512_gb,intel_iris,No,59000
apple,macbook_air,m2,8_gb,256_gb,integrated,No,111507
hp,pavilion_14,ryzen_5,8_gb,512_gb,integrated,No,52990
dell,vostro_3420,i5,8_gb,512_gb,integrated,No,83100
dell,inspiron_5320,i5,16_gb,512_gb,integrated,No,75900
hp,pavilion_14,i5,16_gb,512_gb,intel_iris,No,66800
hp,fq5111_tu,i5,8_gb,512_gb,intel_iris,No,53500
hp,240g8_dos,i5,8_gb,512_gb,integrated,No,46900
hp,omen_amd,ryzen_5,8_gb,512_gb,gtx,No,70990
hp,victus_ryzen,ryzen_7,16_gb,512_gb,rtx,No,94490
lenovo,thinkpad_e14,i5,8_gb,512_gb,integrated,No,67990
lenovo,thinkpad_e14,i5,8_gb,512_gb,integrated,No,66000
lenovo,v14_core,i3,8_gb,512_gb,integrated,No,31500
dell,inspiron_3511,i3,8_gb,512_gb,integrated,No,38000
dell,inspiron_7420,i3,8_gb,512_gb,integrated,No,53490
hp,240g8_hp,i5,8_gb,512_gb,integrated,No,46900
asus,vivobook_15,i3,8_gb,512_gb,integrated,No,60990
apple,macbook_air,m1,8_gb,256_gb,integrated,No,84490
dell,g15_gaming,i5,8_gb,512_gb,rtx,No,67490
lenovo,ideapad_slim,i3,8_gb,256_gb,integrated,No,60890
dell,g15_5520,i5,16_gb,512_gb,rtx,No,85490
lenovo,v15_intel,i3,8_gb,256_gb,integrated,No,69660
hp,victus_gaming,i5,16_gb,512_gb,nvidia_geforce,No,72990
dell,vostro_3420,i3,8_gb,512_gb,integrated,No,49678
lenovo,legion_5,ryzen_7,16_gb,1_tb,rtx,No,159990
hp,240_g8,i5,8_gb,512_gb,integrated,No,46900
crucial,v14_lenovo,i3,8_gb,512_gb,integrated,No,31500
dell,inspiron_7420,i5,16_gb,512_gb,integrated,No,85000
hp,victus_ryzen,ryzen_7,16_gb,512_gb,rtx,No,94990
lenovo,ideapad_slim,i5,16_gb,512_gb,integrated,No,54990
lenovo,v14_lenovo,i3,8_gb,512_gb,integrated,No,31000
lenovo,ideapad_gaming,i5,16_gb,512_gb,rtx,No,72990
dell,vostro_3420,i5,8_gb,512_gb,integrated,No,54490
lenovo,legion5pro_intel,i7,16_gb,1_tb,rtx,No,124990
hp,fire_fly,i7,32_gb,1_tb,integrated,Yes,140500
lenovo,v14_lenovo,i3,8_gb,512_gb,integrated,No,31500
hp,fr_4000,i5,8_gb,512_gb,integrated,No,49900
dell,3511_core,i3,8_gb,512_gb,integrated,No,38000
hp,pavilion_plus,i7,16_gb,1_tb,intel_iris,No,93730
